Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,48,0 days 00:01:10.605000,None,,True,0 days 02:00:23.707000,13,0 days 00:00:17.598000,0 days 00:00:31.552000,0 days 00:00:21.455000,1,70.605,7223.707,1.1880000000001019,False,False,True,0.0,0.0,0.0,0.0,0.0,17.598,31.552,21.455,0,0,0,0.0,70.64,0.2634796007288929,-0.1328376083126443,0,0,70.802,70.827,0.024999999999991473,0.48200000000001353,-0.19700000000000273,0.16066666666667118,0.0,-0.04400000000000048,0.23760787024002308,0.16066666666667118,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,49,0 days 00:01:10.827000,None,,True,0 days 02:01:34.534000,12,0 days 00:00:17.658000,0 days 00:00:31.690000,0 days 00:00:21.479000,1,70.827,7294.534,0.9690000000000509,False,False,True,0.0,0.0,0.0,0.0,0.0,17.658,31.69,21.479,0,0,0,0.0,70.682,0.22916478787162903,0.6327324601073552,0,0,70.605,70.466,-0.13900000000001,0.2850000000000108,0.2219999999999942,-0.09966666666666413,0.0,0.02400000000000091,0.06916863451015905,-0.09966666666666413,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,50,0 days 00:01:10.466000,None,,True,0 days 02:02:45,12,0 days 00:00:17.507000,0 days 00:00:31.572000,0 days 00:00:21.387000,1,70.466,7365.0,0.6890000000003056,False,False,True,0.0,0.0,0.0,0.0,0.0,17.507,31.572,21.387,0,0,0,0.0,70.7834,0.11026921601348487,-2.8784098724451925,1,0,70.827,70.474,-0.35299999999999443,0.2219999999999942,-0.3610000000000042,0.016000000000000607,0.0,-0.06799999999999784,0.0669940295847324,0.016000000000000607,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,51,0 days 00:01:10.474000,None,,True,0 days 02:03:55.474000,12,0 days 00:00:17.552000,0 days 00:00:31.563000,0 days 00:00:21.359000,1,70.474,7435.474,0.6260000000002037,False,False,True,0.0,0.0,0.0,0.0,0.0,17.552,31.563,21.359,0,0,0,0.0,70.6958,0.1552955247270378,-1.4282446348010258,0,1,70.466,73.466,3.0,0.0,0.008000000000009777,-0.11200000000000425,0.0,-0.027999999999998693,0.07643166882909137,-0.11200000000000425,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,52,0 days 00:01:13.466000,None,,True,0 days 02:05:08.940000,12,0 days 00:00:17.629000,0 days 00:00:31.859000,0 days 00:00:23.978000,1,73.466,7508.94,0.693000000000211,False,False,True,0.0,0.0,0.0,0.0,0.0,17.629,31.859,23.978,0,0,0,0.0,70.63480000000001,0.1733023369728693,16.336767578865423,0,0,70.474,71.072,0.597999999999999,0.008000000000009777,2.9919999999999902,-0.04366666666666674,0.0,2.6189999999999998,0.03410571799566722,-0.04366666666666674,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,53,0 days 00:01:11.072000,None,,True,0 days 02:06:20.012000,12,0 days 00:00:17.444000,0 days 00:00:31.913000,0 days 00:00:21.715000,1,71.072,7580.012,0.5720000000001164,False,False,True,0.0,0.0,0.0,0.0,0.0,17.444,31.913,21.715,0,0,0,0.0,71.1676,1.2931060668020016,-0.07393051695783938,0,0,73.466,71.563,-1.9029999999999916,3.0,-2.3939999999999912,0.8796666666666653,0.0,0.3559999999999981,1.1847024098903483,0.8796666666666653,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,54,0 days 00:01:11.563000,None,,True,0 days 02:07:31.575000,12,0 days 00:00:17.579000,0 days 00:00:32.490000,0 days 00:00:21.494000,1,71.563,7651.575,0.6970000000001164,False,False,True,0.0,0.0,0.0,0.0,0.0,17.579,32.49,21.494,0,0,0,0.0,71.261,1.2587191902883363,0.2399264286507201,0,0,71.072,70.493,-0.5790000000000077,0.6060000000000088,0.49099999999999966,0.20200000000000293,0.0,0.134999999999998,1.1517811424051005,0.20200000000000293,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,55,0 days 00:01:10.493000,None,,True,0 days 02:08:42.068000,12,0 days 00:00:17.604000,0 days 00:00:31.455000,0 days 00:00:21.434000,1,70.493,7722.068,0.5749999999998181,False,False,True,0.0,0.0,0.0,0.0,0.0,17.604,31.455,21.434,0,0,0,0.0,71.4082,1.2381442565388312,-0.7391707348854433,0,0,71.563,70.339,-1.2240000000000038,1.0970000000000084,-1.0700000000000074,0.36299999999999955,0.0,-0.05999999999999872,1.139373819253365,0.36299999999999955,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,56,0 days 00:01:10.339000,None,,True,0 days 02:09:52.407000,12,0 days 00:00:17.561000,0 days 00:00:31.412000,0 days 00:00:21.366000,12,70.339,7792.407,0.9380000000001019,False,False,True,0.0,0.0,0.0,0.0,0.0,17.561,31.412,21.366,0,0,1,0.0,71.4136,1.2330560814497011,-0.8714932079460644,0,0,70.493,69.669,-0.8239999999999981,0.018999999999991246,-0.15399999999999636,-0.9909999999999997,0.0,-0.06800000000000139,1.1382013442269339,-0.9909999999999997,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,60,0 days 00:01:09.669000,None,,True,0 days 02:15:14.654000,10,0 days 00:00:17.213000,0 days 00:00:31.182000,0 days 00:00:21.274000,1,69.669,8114.654,2.3109999999996944,False,False,True,0.0,0.0,0.0,0.0,0.0,17.213,31.182,21.274,0,0,0,0.0,71.3866,1.2599584516959674,-1.363219555127416,0,0,70.339,70.692,0.35299999999999443,0.0,-0.6700000000000017,-0.2443333333333347,0.0,-0.09199999999999875,1.1438838664829574,-0.2443333333333347,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,61,0 days 00:01:10.692000,None,,True,0 days 02:16:25.346000,10,0 days 00:00:17.456000,0 days 00:00:32.013000,0 days 00:00:21.223000,1,70.692,8185.346,0.8850000000002183,False,False,True,0.0,0.0,0.0,0.0,0.0,17.456,32.013,21.223,0,0,0,0.0,70.62719999999999,0.723323026040406,0.08958653003863513,0,0,69.669,69.951,0.2819999999999965,0.0,1.0229999999999961,-0.6313333333333352,0.0,-0.05100000000000193,0.1916773330365367,-0.6313333333333352,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,62,0 days 00:01:09.951000,None,,True,0 days 02:17:35.297000,10,0 days 00:00:17.450000,0 days 00:00:31.291000,0 days 00:00:21.210000,1,69.951,8255.297,0.8789999999989959,False,False,True,0.0,0.0,0.0,0.0,0.0,17.45,31.291,21.21,0,0,0,0.0,70.5512,0.6837866626370119,-0.8777591503252485,0,0,70.692,70.691,-0.000999999999990564,1.0229999999999961,-0.7409999999999997,0.06633333333333269,0.0,-0.012999999999998124,0.09194400469851029,0.06633333333333269,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,63,0 days 00:01:10.691000,None,,True,0 days 02:18:45.988000,10,0 days 00:00:17.555000,0 days 00:00:31.463000,0 days 00:00:21.673000,1,70.691,8325.988,0.42700000000149885,False,False,True,0.0,0.0,0.0,0.0,0.0,17.555,31.463,21.673,0,0,0,0.0,70.22879999999999,0.41444203454803524,1.1152343668615963,0,0,69.951,71.587,1.63600000000001,0.2819999999999965,0.7400000000000091,-0.12933333333333508,0.0,0.4629999999999974,0.028839209420507238,-0.12933333333333508,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,64,0 days 00:01:11.587000,None,,True,0 days 02:19:57.575000,11,0 days 00:00:17.652000,0 days 00:00:32.264000,0 days 00:00:21.671000,1,71.587,8397.575,3.091999999998734,False,False,True,0.0,0.0,0.0,0.0,0.0,17.652,32.264,21.671,0,0,0,0.0,70.2684,0.45360643734443523,2.9069252361574316,0,0,70.691,70.845,0.15399999999999636,1.0220000000000056,0.8960000000000008,0.3406666666666685,0.0,0.4609999999999985,0.2338818077576778,0.3406666666666685,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,65,0 days 00:01:10.845000,None,,True,0 days 02:21:08.420000,11,0 days 00:00:17.260000,0 days 00:00:31.942000,0 days 00:00:21.643000,1,70.845,8468.42,1.5689999999995052,False,False,True,0.0,0.0,0.0,0.0,0.0,17.26,31.942,21.643,0,0,0,0.0,70.518,0.7492089161243867,0.43646036901369223,0,0,71.587,71.05,-0.5370000000000061,1.9180000000000064,-0.7420000000000044,0.2983333333333367,0.0,0.43299999999999983,0.28291306085085416,0.2983333333333367,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,66,0 days 00:01:11.050000,None,,True,0 days 02:22:19.470000,11,0 days 00:00:17.639000,0 days 00:00:31.772000,0 days 00:00:21.639000,1,71.05,8539.47,0.42000000000007276,False,False,True,0.0,0.0,0.0,0.0,0.0,17.639,31.772,21.639,0,0,0,0.0,70.75319999999999,0.5819769754897902,0.5099858112947141,0,0,70.845,71.282,0.4369999999999976,0.8940000000000055,0.2049999999999983,0.2980000000000018,0.0,-0.004000000000001336,0.2658849375199721,0.2980000000000018,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,67,0 days 00:01:11.282000,None,,True,0 days 02:23:30.752000,12,0 days 00:00:17.803000,0 days 00:00:31.848000,0 days 00:00:21.631000,1,71.282,8610.752,5.855999999999767,False,False,True,0.0,0.0,0.0,0.0,0.0,17.803,31.848,21.631,0,0,0,0.0,70.8248,0.5944536987858973,0.769109521790811,0,0,71.05,70.781,-0.26899999999999125,1.0990000000000038,0.23199999999999932,0.11966666666666488,0.0,-0.007999999999999119,0.2527073406136026,0.11966666666666488,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,68,0 days 00:01:10.781000,None,,True,0 days 02:24:41.533000,12,0 days 00:00:17.645000,0 days 00:00:31.686000,0 days 00:00:21.450000,1,70.781,8681.533,5.427999999999884,False,False,True,0.0,0.0,0.0,0.0,0.0,17.645,31.686,21.45,0,0,0,0.0,71.09100000000001,0.35520909335234385,-0.8727254054065076,0,0,71.282,70.602,-0.6799999999999926,0.590999999999994,-0.5009999999999906,-0.10166666666666895,0.0,-0.18100000000000094,0.2513234967129009,-0.10166666666666895,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALB,69,0 days 00:01:10.602000,None,,True,0 days 02:25:52.135000,12,0 days 00:00:17.541000,0 days 00:00:31.501000,0 days 00:00:21.560000,1,70.602,8752.135,5.054000000000087,False,False,True,0.0,0.0,0.0,0.0,0.0,17.541,31.501,21.56,0,0,0,0.0,71.109,0.33135102233159247,-1.5300993986148663,1,0,70.781,70.785,0.003999999999990678,0.0,-0.17900000000000205,-0.021333333333330984,0.0,0.10999999999999943,0.2892104769886454,-0.021333333333330984,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,2,0 days 00:01:13.567000,HARD,2.0,True,0 days 01:04:49.437000,17,0 days 00:00:18.045000,0 days 00:00:33.148000,0 days 00:00:22.374000,1,73.567,3889.437,0.4210000000002765,True,False,False,2.0,0.0,0.0,0.0,0.0,18.045,33.148,22.374,0,0,0,0.0,70.9,0.2667461339930094,9.998270490660163,0,0,73.567,72.105,-1.461999999999989,2.964999999999989,0.0,-0.16566666666666663,0.0,0.9859999999999971,0.10556988206870291,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,3,0 days 00:01:12.105000,HARD,3.0,True,0 days 01:06:01.542000,17,0 days 00:00:17.676000,0 days 00:00:32.408000,0 days 00:00:22.021000,1,72.105,3961.542,0.8690000000001419,True,False,False,3.0,0.0,0.0,0.0,0.0,17.676,32.408,22.021,0,0,0,0.0,,,0.0,0,0,73.567,72.177,-1.3899999999999864,0.0,-1.461999999999989,0.0,0.0,0.0,0.0,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,4,0 days 00:01:12.177000,HARD,4.0,True,0 days 01:07:13.719000,17,0 days 00:00:17.440000,0 days 00:00:32.499000,0 days 00:00:22.238000,1,72.177,4033.719,0.7640000000001237,True,False,False,4.0,0.0,0.0,0.0,0.0,17.44,32.499,22.238,0,0,0,0.0,,,0.0,0,0,72.105,71.67,-0.4350000000000023,0.0,0.07200000000000273,-0.7309999999999945,0.0,0.21699999999999875,0.0,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,5,0 days 00:01:11.670000,HARD,5.0,True,0 days 01:08:25.389000,17,0 days 00:00:17.452000,0 days 00:00:32.155000,0 days 00:00:22.063000,1,71.67,4105.389,0.75,True,False,False,5.0,0.0,0.0,0.0,0.0,17.452,32.155,22.063,0,0,0,0.0,72.61633333333333,0.8240881829836659,-1.148339889921811,0,0,72.177,71.948,-0.22900000000001342,0.07200000000000273,-0.507000000000005,-0.46333333333332877,0.0,0.04199999999999804,0.518112922054641,-0.6949999999999932,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,6,0 days 00:01:11.948000,HARD,6.0,True,0 days 01:09:37.337000,17,0 days 00:00:17.498000,0 days 00:00:32.232000,0 days 00:00:22.218000,1,71.948,4177.337,0.8109999999996944,True,False,False,6.0,0.0,0.0,0.0,0.0,17.498,32.232,22.218,0,0,0,0.0,72.37975,0.8225778078698633,-0.5248743594457795,0,0,71.67,72.207,0.5369999999999919,0.0,0.2779999999999916,-0.6323333333333304,0.0,0.19699999999999918,0.45954424886692447,-0.6323333333333304,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,7,0 days 00:01:12.207000,HARD,7.0,True,0 days 01:10:49.544000,17,0 days 00:00:17.591000,0 days 00:00:32.290000,0 days 00:00:22.326000,1,72.207,4249.544,0.7950000000000728,True,False,False,7.0,0.0,0.0,0.0,0.0,17.591,32.29,22.326,0,0,0,0.0,72.29339999999999,0.7380767575259327,-0.11706099551165162,0,0,71.948,72.238,0.29000000000000625,0.2779999999999916,0.25900000000000034,-0.052333333333336896,0.0,0.2630000000000017,0.4012434423140138,-0.052333333333336896,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,8,0 days 00:01:12.238000,HARD,8.0,True,0 days 01:12:01.782000,17,0 days 00:00:17.536000,0 days 00:00:32.313000,0 days 00:00:22.389000,1,72.238,4321.782,0.6809999999995853,True,False,False,8.0,0.0,0.0,0.0,0.0,17.536,32.313,22.389,0,0,0,0.0,72.0214,0.22052052058709468,0.9822215158178598,0,0,72.207,72.348,0.14100000000000534,0.5369999999999919,0.03100000000000591,0.009999999999995643,0.0,0.3260000000000005,0.1155841684661016,0.009999999999995643,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,9,0 days 00:01:12.348000,HARD,9.0,True,0 days 01:13:14.130000,17,0 days 00:00:17.493000,0 days 00:00:32.485000,0 days 00:00:22.370000,1,72.348,4394.13,0.9279999999998836,True,False,False,9.0,0.0,0.0,0.0,0.0,17.493,32.485,22.37,0,0,0,0.0,72.04799999999999,0.2402633971290734,1.2486296439022149,0,0,72.238,72.469,0.23099999999999454,0.5679999999999978,0.10999999999999943,0.1893333333333326,0.0,0.15200000000000102,0.10571423745172769,0.1893333333333326,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,10,0 days 00:01:12.469000,HARD,10.0,True,0 days 01:14:26.599000,17,0 days 00:00:17.413000,0 days 00:00:32.500000,0 days 00:00:22.556000,1,72.469,4466.599,0.7899999999999636,True,False,False,10.0,0.0,0.0,0.0,0.0,17.413,32.5,22.556,0,0,0,0.0,72.0822,0.27313769421301476,1.4161355543198517,0,0,72.348,72.413,0.06499999999999773,0.6779999999999973,0.12099999999999511,0.13333333333333522,0.0,0.23000000000000043,0.10844583901653508,0.13333333333333522,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,11,0 days 00:01:12.413000,HARD,11.0,True,0 days 01:15:39.012000,17,0 days 00:00:17.689000,0 days 00:00:32.336000,0 days 00:00:22.388000,1,72.413,4539.012,0.6880000000001019,True,False,False,11.0,0.0,0.0,0.0,0.0,17.689,32.336,22.388,0,0,0,0.0,72.24199999999999,0.19393426721444365,0.8817420585652482,0,0,72.469,72.782,0.3130000000000024,0.5210000000000008,-0.055999999999997385,0.08733333333333348,0.0,0.018000000000000682,0.06597954228395378,0.08733333333333348,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,12,0 days 00:01:12.782000,HARD,12.0,True,0 days 01:16:51.794000,14,0 days 00:00:17.578000,0 days 00:00:32.399000,0 days 00:00:22.805000,1,72.782,4611.794,0.45200000000022555,True,False,False,12.0,0.0,0.0,0.0,0.0,17.578,32.399,22.805,0,0,0,0.0,72.33500000000001,0.11180563492062619,3.9980095843767245,0,0,72.413,72.444,0.03100000000000591,0.20600000000000307,0.3689999999999998,0.058333333333332384,0.0,0.4349999999999987,0.11847869006703286,0.058333333333332384,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,13,0 days 00:01:12.444000,HARD,13.0,True,0 days 01:18:04.238000,12,0 days 00:00:18.089000,0 days 00:00:32.437000,0 days 00:00:21.918000,1,72.444,4684.238,0.9029999999993379,True,False,False,13.0,0.0,0.0,0.0,0.0,18.089,32.437,21.918,0,0,0,0.0,72.45,0.20451283578300358,-0.029338011851571366,0,0,72.782,72.013,-0.7689999999999912,0.5439999999999969,-0.33799999999999386,0.14466666666666583,0.0,-0.4700000000000024,0.15987870402276785,0.14466666666666583,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,14,0 days 00:01:12.013000,HARD,14.0,True,0 days 01:19:16.251000,12,0 days 00:00:17.994000,0 days 00:00:32.057000,0 days 00:00:21.962000,1,72.013,4756.251,1.0579999999999927,True,False,False,14.0,0.0,0.0,0.0,0.0,17.994,32.057,21.962,0,0,0,0.0,72.4912,0.168750407406936,-2.8337709363085426,1,0,72.444,71.592,-0.8520000000000039,0.09600000000000364,-0.4309999999999974,-0.008333333333330492,0.0,0.04400000000000048,0.33904571963084934,-0.008333333333330492,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,15,0 days 00:01:11.592000,HARD,15.0,True,0 days 01:20:27.843000,11,0 days 00:00:17.462000,0 days 00:00:31.955000,0 days 00:00:22.175000,1,71.592,4827.843,1.6660000000001673,True,False,False,15.0,0.0,0.0,0.0,0.0,17.462,31.955,22.175,0,0,0,0.0,72.4242,0.27369271090038755,-3.040636329927272,1,1,72.013,72.053,0.03999999999999204,0.0,-0.4210000000000065,-0.1333333333333305,0.0,0.25700000000000145,0.3361826884299673,-0.1333333333333305,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,16,0 days 00:01:12.053000,HARD,16.0,True,0 days 01:21:39.896000,10,0 days 00:00:17.627000,0 days 00:00:32.210000,0 days 00:00:22.216000,1,72.053,4899.896,1.7590000000000146,True,False,False,16.0,0.0,0.0,0.0,0.0,17.627,32.21,22.216,0,0,0,0.0,72.2488,0.4572621786240341,-0.4282007328688218,0,1,71.592,72.019,0.4270000000000067,0.0,0.4609999999999985,-0.3966666666666659,0.0,0.2980000000000018,0.33996426282772807,-0.3966666666666659,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,17,0 days 00:01:12.019000,HARD,17.0,True,0 days 01:22:51.915000,8,0 days 00:00:17.613000,0 days 00:00:32.296000,0 days 00:00:22.110000,1,72.019,4971.915,1.6549999999997453,True,False,False,17.0,0.0,0.0,0.0,0.0,17.613,32.296,22.11,0,0,0,0.0,72.1768,0.4532689047353643,-0.3481377132899162,0,0,72.053,72.207,0.15399999999999636,0.4609999999999985,-0.033999999999991815,-0.1303333333333351,0.0,0.1479999999999997,0.35471636556550473,-0.1303333333333351,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,18,0 days 00:01:12.207000,HARD,18.0,True,0 days 01:24:04.122000,8,0 days 00:00:17.588000,0 days 00:00:32.420000,0 days 00:00:22.199000,1,72.207,5044.122,1.6199999999998909,True,False,False,18.0,0.0,0.0,0.0,0.0,17.588,32.42,22.199,0,0,0,0.0,72.0242,0.30166653775318225,0.6059671097812106,0,0,72.019,72.075,0.055999999999997385,0.4270000000000067,0.18799999999998818,0.002000000000000076,0.0,0.08900000000000219,0.3099383809727363,0.002000000000000076,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,19,0 days 00:01:12.075000,HARD,19.0,True,0 days 01:25:16.197000,8,0 days 00:00:17.442000,0 days 00:00:32.330000,0 days 00:00:22.303000,1,72.075,5116.197,1.6679999999996653,True,False,False,19.0,0.0,0.0,0.0,0.0,17.442,32.33,22.303,0,0,0,0.0,71.9768,0.22910739839644656,0.4286199428186108,0,0,72.207,72.276,0.06900000000000261,0.6149999999999949,-0.1319999999999908,0.2049999999999983,0.0,0.1930000000000014,0.10820674655491727,0.2049999999999983,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,20,0 days 00:01:12.276000,HARD,20.0,True,0 days 01:26:28.473000,8,0 days 00:00:17.522000,0 days 00:00:32.379000,0 days 00:00:22.375000,1,72.276,5188.473,0.7349999999996726,True,False,False,20.0,0.0,0.0,0.0,0.0,17.522,32.379,22.375,0,0,0,0.0,71.98920000000001,0.2331977701436886,1.2298573859572877,0,0,72.075,72.729,0.6539999999999964,0.4830000000000041,0.2009999999999934,0.00733333333333519,0.0,0.26500000000000057,0.08348952030045476,0.00733333333333519,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,21,0 days 00:01:12.729000,HARD,21.0,True,0 days 01:27:41.202000,9,0 days 00:00:17.525000,0 days 00:00:33.106000,0 days 00:00:22.098000,1,72.729,5261.202,1.363999999999578,True,False,False,21.0,0.0,0.0,0.0,0.0,17.525,33.106,22.098,0,0,0,0.0,72.126,0.11004544515786689,5.479554370787034,0,0,72.276,71.965,-0.31099999999999284,0.2569999999999908,0.45300000000000296,0.0856666666666636,0.0,-0.10100000000000264,0.0849899994116956,0.0856666666666636,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,22,0 days 00:01:11.965000,HARD,22.0,True,0 days 01:28:53.167000,9,0 days 00:00:17.579000,0 days 00:00:32.056000,0 days 00:00:22.330000,1,71.965,5333.167,0.9919999999992797,True,False,False,22.0,0.0,0.0,0.0,0.0,17.579,32.056,22.33,0,0,0,0.0,72.2612,0.2807689441515865,-1.0549599810443466,0,0,72.729,73.01,0.2810000000000059,0.7099999999999937,-0.7639999999999958,0.17400000000000185,0.0,0.23199999999999932,0.13868381304247576,0.17400000000000185,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,23,0 days 00:01:13.010000,HARD,23.0,True,0 days 01:30:06.177000,9,0 days 00:00:17.565000,0 days 00:00:32.604000,0 days 00:00:22.841000,1,73.01,5406.177,0.13300000000072032,True,False,False,23.0,0.0,0.0,0.0,0.0,17.565,32.604,22.841,0,0,0,0.0,72.2504,0.2931787850442051,2.5909105254170237,0,0,71.965,73.765,1.7999999999999972,0.0,1.0450000000000017,-0.03666666666666648,0.0,0.7430000000000021,0.14788779530441426,-0.03666666666666648,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,24,0 days 00:01:13.765000,HARD,24.0,True,0 days 01:31:19.942000,10,0 days 00:00:18.301000,0 days 00:00:33.242000,0 days 00:00:22.222000,1,73.765,5479.942,0.3010000000003856,True,False,False,24.0,0.0,0.0,0.0,0.0,18.301,33.242,22.222,0,0,0,0.0,72.41099999999999,0.44439903240218925,3.0468113143293674,0,0,73.01,72.446,-0.5640000000000072,1.0450000000000017,0.7549999999999955,0.2446666666666696,0.0,0.12400000000000233,0.3036046771708252,0.2446666666666696,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,25,0 days 00:01:12.446000,HARD,25.0,True,0 days 01:32:32.388000,11,0 days 00:00:17.607000,0 days 00:00:32.816000,0 days 00:00:22.023000,1,72.446,5552.388,1.1599999999998545,True,False,False,25.0,0.0,0.0,0.0,0.0,17.607,32.816,22.023,0,0,0,0.0,72.749,0.696268985378509,-0.43517664345666496,0,0,73.765,71.587,-2.1779999999999973,1.7999999999999972,-1.3190000000000026,0.34533333333333377,0.0,-0.19900000000000162,0.30928999337191765,0.34533333333333377,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,26,0 days 00:01:11.587000,HARD,26.0,True,0 days 01:33:43.975000,10,0 days 00:00:17.501000,0 days 00:00:31.981000,0 days 00:00:22.105000,1,71.587,5623.975,1.1189999999996871,True,False,False,26.0,0.0,0.0,0.0,0.0,17.501,31.981,22.105,0,0,0,0.0,72.783,0.6710927655697234,-1.7821679227679577,1,0,72.446,70.308,-2.137999999999991,0.48099999999999454,-0.8589999999999947,0.16033333333333152,0.0,0.08200000000000074,0.36856844683179435,0.16033333333333152,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,29,0 days 00:01:10.308000,HARD,2.0,True,0 days 01:37:37.763000,18,0 days 00:00:17.754000,0 days 00:00:31.168000,0 days 00:00:21.386000,1,70.308,5857.763,0.8429999999998472,True,False,False,2.0,0.0,0.0,0.0,0.0,17.754,31.168,21.386,0,0,0,0.0,72.55460000000001,0.8614129671649988,-2.608040609597275,1,1,71.587,70.731,-0.8560000000000088,0.0,-1.2789999999999964,-0.47433333333333394,0.0,-0.6370000000000005,0.34449571840590526,-0.47433333333333394,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,30,0 days 00:01:10.731000,HARD,3.0,True,0 days 01:38:48.494000,18,0 days 00:00:17.297000,0 days 00:00:31.662000,0 days 00:00:21.772000,1,70.731,5928.494,0.6150000000006912,True,False,False,3.0,0.0,0.0,0.0,0.0,17.297,31.662,21.772,0,0,0,0.0,72.2232,1.334033620265989,-1.1185625139660915,0,1,70.308,71.722,1.4139999999999873,0.0,0.4229999999999876,-1.1523333333333312,0.0,0.38599999999999923,0.5042234623656472,-1.1523333333333312,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,31,0 days 00:01:11.722000,HARD,4.0,True,0 days 01:40:00.216000,18,0 days 00:00:17.471000,0 days 00:00:32.134000,0 days 00:00:22.117000,1,71.722,6000.216,0.39799999999922875,True,False,False,4.0,0.0,0.0,0.0,0.0,17.471,32.134,22.117,0,0,0,0.0,71.7674,1.3863099581262326,-0.03274880897585445,0,0,70.731,71.13,0.3990000000000009,0.4229999999999876,0.9909999999999997,-0.5716666666666678,0.0,0.7310000000000016,0.38876689673890746,-0.5716666666666678,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
ALO,32,0 days 00:01:11.130000,HARD,5.0,True,0 days 01:41:11.346000,17,0 days 00:00:17.432000,0 days 00:00:31.941000,0 days 00:00:21.757000,1,71.13,6071.346,0.6780000000007931,True,False,False,5.0,0.0,0.0,0.0,0.0,17.432,31.941,21.757,0,0,0,0.0,71.3588,0.8462131528166734,-0.2703810490754388,0,0,71.722,71.157,-0.5649999999999977,1.4139999999999873,-0.5919999999999987,0.044999999999996966,0.0,0.3710000000000022,0.5265684191061982,0.044999999999996966,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
