Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
HAM,43,0 days 00:01:55.027000,MEDIUM,9.0,True,0 days 03:41:23.809000,27.1,8,29.6,0 days 00:00:30.528000,0 days 00:00:43.631000,0 days 00:00:40.868000,1,115.027,13283.809,2.0390000000006694,False,True,False,9.0,0.0,0.0,30.528,43.631,40.868,0,0,0,0.0,120.82839999999999,8.177234942203876,-0.7094574194093572,0,0,114.858,114.632,-0.2259999999999991,0.0,0.16899999999999693,-6.711999999999999,0.0,-0.27899999999999636,0.6556498303210343,-6.711999999999999,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,44,0 days 00:01:54.632000,MEDIUM,10.0,True,0 days 03:43:18.441000,27.2,8,29.6,0 days 00:00:29.922000,0 days 00:00:43.766000,0 days 00:00:40.944000,1,114.632,13398.441,1.1199999999989814,False,True,False,10.0,0.0,0.0,29.922,43.766,40.944,0,0,0,0.0,120.23919999999998,8.532816574847956,-0.6571335444533319,0,0,115.027,115.941,0.9140000000000015,0.16899999999999693,-0.394999999999996,-1.7409999999999997,0.0,0.07600000000000051,0.731637683556554,-1.7409999999999997,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,45,0 days 00:01:55.941000,MEDIUM,11.0,True,0 days 03:45:14.382000,27.3,8,29.6,0 days 00:00:29.830000,0 days 00:00:45.549000,0 days 00:00:40.562000,1,115.941,13514.382,1.055000000000291,False,True,False,11.0,0.0,0.0,29.83,45.549,40.562,0,0,0,0.0,116.16680000000001,2.3478817474481106,-0.09617179410565564,0,0,114.632,113.348,-1.284000000000006,0.0,1.3089999999999975,-0.47833333333332934,0.0,-0.3060000000000045,0.7110220109110551,-0.47833333333332934,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,46,0 days 00:01:53.348000,MEDIUM,12.0,True,0 days 03:47:07.730000,27.3,8,29.6,0 days 00:00:29.766000,0 days 00:00:43.455000,0 days 00:00:40.127000,1,113.348,13627.73,1.2039999999997235,False,True,False,12.0,0.0,0.0,29.766,43.455,40.127,0,0,0,0.0,115.30499999999999,0.6548209678988437,-2.9886031387777883,1,0,115.941,112.403,-3.5379999999999967,1.3089999999999975,-2.5930000000000035,0.3609999999999995,0.0,-0.43499999999999517,0.15191214566320982,0.3609999999999995,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,47,0 days 00:01:52.403000,MEDIUM,13.0,True,0 days 03:49:00.133000,27.3,8,29.4,0 days 00:00:29.618000,0 days 00:00:43.020000,0 days 00:00:39.765000,1,112.403,13740.133,1.735000000000582,False,True,False,13.0,0.0,0.0,29.618,43.02,39.765,0,0,0,0.0,114.7612,0.933511488949103,-2.526160661027034,1,1,113.348,112.736,-0.6119999999999948,0.0,-0.9449999999999932,-0.5596666666666673,0.0,-0.3620000000000019,0.193309337591332,-0.5596666666666673,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,48,0 days 00:01:52.736000,MEDIUM,14.0,True,0 days 03:50:52.869000,27.4,8,29.3,0 days 00:00:29.563000,0 days 00:00:43.075000,0 days 00:00:40.098000,1,112.736,13852.869,1.6769999999996799,False,True,False,14.0,0.0,0.0,29.563,43.075,40.098,0,0,0,0.0,114.2702,1.399295072527574,-1.096409206407583,0,1,112.403,111.903,-0.5,0.0,0.3329999999999984,-0.7429999999999998,0.0,0.3329999999999984,0.19773391211423463,-0.7429999999999998,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,49,0 days 00:01:51.903000,MEDIUM,15.0,True,0 days 03:52:44.772000,27.5,8,29.2,0 days 00:00:29.915000,0 days 00:00:42.311000,0 days 00:00:39.677000,1,111.903,13964.772,4.304999999998472,False,True,False,15.0,0.0,0.0,29.915,42.311,39.677,0,0,0,0.0,113.81200000000001,1.4631638664209612,-1.3047069052283273,0,0,112.736,111.363,-1.3730000000000047,0.3329999999999984,-0.8329999999999984,-1.0683333333333327,0.0,-0.08800000000000097,0.32948550802728727,-1.0683333333333327,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,50,0 days 00:01:51.363000,MEDIUM,16.0,True,0 days 03:54:36.135000,27.5,8,28.8,0 days 00:00:29.659000,0 days 00:00:42.442000,0 days 00:00:39.262000,1,111.363,14076.135,5.248999999999796,False,True,False,16.0,0.0,0.0,29.659,42.442,39.262,0,0,0,0.0,113.2662,1.5847544604764259,-1.200943141329186,0,0,111.903,111.935,0.031999999999996476,0.0,-0.5400000000000063,-0.4816666666666644,0.0,-0.41499999999999915,0.31036478537359785,-0.4816666666666644,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,51,0 days 00:01:51.935000,MEDIUM,17.0,True,0 days 03:56:28.070000,27.6,8,28.8,0 days 00:00:29.854000,0 days 00:00:42.704000,0 days 00:00:39.377000,1,111.935,14188.07,3.5750000000007276,False,True,False,17.0,0.0,0.0,29.854,42.704,39.377,0,0,0,0.0,112.35059999999999,0.761870264546346,-0.5454996990169338,0,0,111.363,110.994,-0.3689999999999998,0.0,0.5720000000000027,-0.34666666666666873,0.0,0.11500000000000199,0.32561833486460656,-0.34666666666666873,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,52,0 days 00:01:50.994000,MEDIUM,18.0,True,0 days 03:58:19.064000,27.6,8,28.5,0 days 00:00:29.558000,0 days 00:00:42.282000,0 days 00:00:39.154000,1,110.994,14299.064,1.7229999999999563,False,True,False,18.0,0.0,0.0,29.558,42.282,39.154,0,0,0,0.0,112.06800000000001,0.5244969018020198,-2.0476765378595347,1,0,111.935,111.249,-0.686000000000007,0.5720000000000027,-0.9410000000000025,-0.2670000000000006,0.0,-0.10799999999999699,0.31636576932405314,-0.2670000000000006,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,53,0 days 00:01:51.249000,MEDIUM,19.0,True,0 days 04:00:10.313000,27.6,8,28.5,0 days 00:00:29.440000,0 days 00:00:42.268000,0 days 00:00:39.541000,1,111.249,14410.313,0.4529999999995198,False,True,False,19.0,0.0,0.0,29.44,42.268,39.541,0,0,0,0.0,111.78620000000001,0.6604132796968267,-0.8134300392121476,0,1,110.994,110.798,-0.19599999999999795,0.0,0.25499999999999545,-0.303000000000002,0.0,0.38699999999999335,0.2785826627771363,-0.303000000000002,0,1,2022,Singapore Grand Prix,0.0,19,0.0
HAM,54,0 days 00:01:50.798000,MEDIUM,20.0,True,0 days 04:02:01.111000,27.6,8,28.5,0 days 00:00:29.656000,0 days 00:00:42.070000,0 days 00:00:39.072000,1,110.798,14521.111,0.5450000000000728,False,True,False,20.0,0.0,0.0,29.656,42.07,39.072,0,0,0,0.0,111.4888,0.4149737341084669,-1.6646836732549266,1,0,111.249,110.794,-0.4549999999999983,0.25499999999999545,-0.4509999999999934,-0.03800000000000144,0.0,-0.08200000000000074,0.2967536014945708,-0.03800000000000144,0,1,2022,Singapore Grand Prix,0.0,19,0.0
HAM,55,0 days 00:01:50.794000,MEDIUM,21.0,True,0 days 04:03:51.905000,27.5,8,29.1,0 days 00:00:29.291000,0 days 00:00:42.543000,0 days 00:00:38.960000,1,110.794,14631.905,0.6289999999989959,False,True,False,21.0,0.0,0.0,29.291,42.543,38.96,0,0,0,0.0,111.2678,0.433085095564288,-1.0940113267639924,0,1,110.798,110.75,-0.04800000000000182,0.0,-0.0040000000000048885,-0.37900000000000017,0.0,-0.11200000000000188,0.2964309363072595,-0.37900000000000017,0,1,2022,Singapore Grand Prix,0.0,19,0.0
HAM,56,0 days 00:01:50.750000,MEDIUM,22.0,True,0 days 04:05:42.655000,27.5,8,29.2,0 days 00:00:29.308000,0 days 00:00:42.560000,0 days 00:00:38.882000,1,110.75,14742.655,0.5309999999990396,False,True,False,22.0,0.0,0.0,29.308,42.56,38.882,0,0,0,0.0,111.154,0.4745845551637054,-0.8512708549072752,0,0,110.794,114.064,3.269999999999996,0.0,-0.04399999999999693,-0.06666666666666761,0.0,-0.07800000000000296,0.21559568641324647,-0.06666666666666761,0,1,2022,Singapore Grand Prix,0.0,19,0.0
HAM,57,0 days 00:01:54.064000,MEDIUM,23.0,True,0 days 04:07:36.719000,27.5,9,29.3,0 days 00:00:29.258000,0 days 00:00:45.420000,0 days 00:00:39.386000,1,114.064,14856.719,6.261000000000422,False,True,False,23.0,0.0,0.0,29.258,45.42,39.386,0,0,0,0.0,110.917,0.20816579930415063,15.117757146081024,0,0,110.75,110.622,-0.1280000000000001,0.0,3.313999999999993,-0.16633333333333175,0.0,0.5040000000000049,0.2160874822843721,-0.16633333333333175,0,0,2022,Singapore Grand Prix,0.0,19,0.0
HAM,58,0 days 00:01:50.622000,MEDIUM,24.0,True,0 days 04:09:27.341000,27.6,9,29.5,0 days 00:00:29.636000,0 days 00:00:42.445000,0 days 00:00:38.541000,1,110.622,14967.341,6.532999999999447,False,True,False,24.0,0.0,0.0,29.636,42.445,38.541,0,0,0,0.0,111.53099999999999,1.4305621272772182,-0.6354145567449678,0,0,114.064,111.101,-2.962999999999994,3.313999999999993,-3.441999999999993,1.0886666666666638,0.0,-0.3410000000000011,0.2968605733336791,1.0886666666666638,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LAT,2,0 days 00:02:09.155000,INTERMEDIATE,2.0,True,0 days 02:12:29.699000,26.9,17,29.9,0 days 00:00:33.306000,0 days 00:00:51.227000,0 days 00:00:44.622000,1,129.155,7949.699,0.3510000000005675,True,False,False,2.0,0.0,0.0,33.306,51.227,44.622,0,0,0,0.0,111.4662,1.4628230241556637,12.092235156204158,0,0,129.155,127.657,-1.4980000000000047,18.533,0.0,0.1169999999999997,0.0,6.081000000000003,0.41892517231601356,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
LAT,3,0 days 00:02:07.657000,INTERMEDIATE,3.0,True,0 days 02:14:37.356000,26.9,17,29.8,0 days 00:00:32.776000,0 days 00:00:50.914000,0 days 00:00:43.967000,1,127.657,8077.356,0.3900000000003274,True,False,False,3.0,0.0,0.0,32.776,50.914,43.967,0,0,0,0.0,,,0.0,0,0,129.155,126.887,-2.2680000000000007,0.0,-1.4980000000000047,0.0,0.0,0.0,0.0,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
LAT,4,0 days 00:02:06.887000,INTERMEDIATE,4.0,True,0 days 02:16:44.243000,26.8,18,29.4,0 days 00:00:32.268000,0 days 00:00:50.012000,0 days 00:00:44.607000,1,126.887,8204.243,0.43299999999908323,True,False,False,4.0,0.0,0.0,32.268,50.012,44.607,0,0,0,0.0,,,0.0,0,0,127.657,125.585,-2.0720000000000027,0.0,-0.769999999999996,-0.7490000000000023,0.0,0.6400000000000006,0.0,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
LAT,5,0 days 00:02:05.585000,INTERMEDIATE,5.0,True,0 days 02:18:49.828000,26.9,18,29.4,0 days 00:00:32.185000,0 days 00:00:49.597000,0 days 00:00:43.803000,1,125.585,8329.828,0.4040000000004511,True,False,False,5.0,0.0,0.0,32.185,49.597,43.803,0,0,0,0.0,127.89966666666668,1.1533088629388708,-2.006978998469178,1,0,126.887,126.2,-0.6869999999999976,0.0,-1.3020000000000067,-0.7560000000000002,0.0,-0.16400000000000148,3.3414727790801084,-1.1340000000000003,0,1,2022,Singapore Grand Prix,0.0,19,0.0
LEC,2,0 days 00:02:01.214000,INTERMEDIATE,2.0,True,0 days 02:12:04.353000,26.9,2,29.9,0 days 00:00:31.750000,0 days 00:00:47.532000,0 days 00:00:41.932000,1,121.214,7924.353,3.4390000000003056,True,False,False,2.0,0.0,0.0,31.75,47.532,41.932,0,0,0,0.0,127.0968,1.3859849205528958,-4.244490623789213,1,0,121.214,120.939,-0.2750000000000057,-4.370999999999995,0.0,-0.4856666666666645,0.0,-1.6400000000000006,2.714072714574907,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,3,0 days 00:02:00.939000,INTERMEDIATE,3.0,True,0 days 02:14:05.292000,26.9,2,29.8,0 days 00:00:31.709000,0 days 00:00:47.570000,0 days 00:00:41.660000,1,120.939,8045.292,4.371999999999389,True,False,False,3.0,0.0,0.0,31.709,47.57,41.66,0,0,0,0.0,,,0.0,0,1,121.214,120.734,-0.480000000000004,0.0,-0.2750000000000057,0.0,0.0,0.0,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,4,0 days 00:02:00.734000,INTERMEDIATE,4.0,True,0 days 02:16:06.026000,26.8,2,29.4,0 days 00:00:31.755000,0 days 00:00:47.447000,0 days 00:00:41.532000,1,120.734,8166.026,5.126000000000204,True,False,False,4.0,0.0,0.0,31.755,47.447,41.532,0,0,0,0.0,,,0.0,0,0,120.939,120.219,-0.7199999999999989,0.0,-0.2049999999999983,-0.13750000000000284,0.0,-0.1280000000000001,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,5,0 days 00:02:00.219000,INTERMEDIATE,5.0,True,0 days 02:18:06.245000,26.9,2,29.3,0 days 00:00:31.574000,0 days 00:00:47.178000,0 days 00:00:41.467000,1,120.219,8286.245,6.018000000000029,True,False,False,5.0,0.0,0.0,31.574,47.178,41.467,0,0,0,0.0,120.96233333333333,0.24084919209608155,-3.0863019587659766,1,0,120.734,120.229,-0.5049999999999955,0.0,-0.5150000000000006,-0.16000000000000134,0.0,-0.06499999999999773,0.9121520341112734,-0.240000000000002,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,6,0 days 00:02:00.229000,INTERMEDIATE,6.0,True,0 days 02:20:06.474000,27.0,2,29.4,0 days 00:00:31.557000,0 days 00:00:47.226000,0 days 00:00:41.446000,1,120.229,8406.474,6.217000000000553,True,False,False,6.0,0.0,0.0,31.557,47.226,41.446,0,0,0,0.0,120.7765,0.4204858301219398,-1.3020652796819,0,1,120.219,120.138,-0.08099999999998886,0.0,0.010000000000005116,-0.33166666666666816,0.0,-0.021000000000000796,0.7895645952042183,-0.33166666666666816,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,7,0 days 00:02:00.138000,INTERMEDIATE,7.0,True,0 days 02:22:06.612000,27.0,2,29.4,0 days 00:00:31.555000,0 days 00:00:46.974000,0 days 00:00:41.609000,12,120.138,8526.612,6.912000000000262,True,False,False,7.0,0.0,0.0,31.555,46.974,41.609,0,0,1,0.0,120.667,0.4388137418085296,-1.2055228667629518,0,0,120.229,120.177,-0.0519999999999925,0.010000000000005116,-0.09099999999999397,-0.23666666666666458,0.0,0.1630000000000038,0.7111938554290247,-0.23666666666666458,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,11,0 days 00:02:00.177000,INTERMEDIATE,11.0,True,0 days 02:32:13.686000,27.0,2,29.1,0 days 00:00:31.494000,0 days 00:00:47.166000,0 days 00:00:41.517000,1,120.177,9133.686,1.8440000000009604,True,False,False,11.0,0.0,0.0,31.494,47.166,41.517,0,0,0,0.0,120.4518,0.3603147235404082,-0.7626665857554973,0,0,120.138,119.328,-0.8100000000000023,0.0,0.03900000000000148,-0.19866666666666313,0.0,0.07100000000000506,0.10851128973521738,-0.19866666666666313,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,12,0 days 00:01:59.328000,INTERMEDIATE,12.0,True,0 days 02:34:13.014000,27.2,2,29.5,0 days 00:00:31.556000,0 days 00:00:46.487000,0 days 00:00:41.285000,1,119.328,9253.014,2.9790000000011787,True,False,False,12.0,0.0,0.0,31.556,46.487,41.285,0,0,0,0.0,120.29940000000002,0.24562634223551477,-3.954787549083828,1,0,120.177,119.653,-0.5240000000000009,0.03900000000000148,-0.8490000000000038,-0.013999999999995794,0.0,-0.16100000000000136,0.11465164630305326,-0.013999999999995794,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,13,0 days 00:01:59.653000,INTERMEDIATE,13.0,True,0 days 02:36:12.667000,27.2,2,29.1,0 days 00:00:31.466000,0 days 00:00:46.946000,0 days 00:00:41.241000,1,119.653,9372.667,3.9570000000003347,True,False,False,13.0,0.0,0.0,31.466,46.946,41.241,0,0,0,0.0,120.01820000000001,0.3875250959615314,-0.9423905801348513,0,1,119.328,119.603,0.2749999999999915,0.0,0.32500000000000284,-0.30033333333333206,0.0,-0.04399999999999693,0.12466274503636024,-0.30033333333333206,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,14,0 days 00:01:59.603000,INTERMEDIATE,14.0,True,0 days 02:38:12.270000,27.3,2,29.1,0 days 00:00:31.473000,0 days 00:00:46.856000,0 days 00:00:41.274000,1,119.603,9492.27,5.270999999998821,True,False,False,14.0,0.0,0.0,31.473,46.856,41.274,0,0,0,0.0,119.905,0.3967625234318273,-0.761160599009793,0,0,119.653,119.357,-0.2960000000000065,0.32500000000000284,-0.05000000000001137,-0.1616666666666665,0.0,0.03300000000000125,0.12236747933989874,-0.1616666666666665,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,15,0 days 00:01:59.357000,INTERMEDIATE,15.0,True,0 days 02:40:11.627000,27.3,2,28.7,0 days 00:00:31.435000,0 days 00:00:46.616000,0 days 00:00:41.306000,1,119.357,9611.627,6.352999999999156,True,False,False,15.0,0.0,0.0,31.435,46.616,41.306,0,0,0,0.0,119.7798,0.3665838239748005,-1.1533514911150555,0,0,119.603,119.359,-0.24399999999999977,0.2749999999999915,-0.2459999999999951,-0.19133333333333744,0.0,0.06499999999999773,0.1222571061329381,-0.19133333333333744,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,16,0 days 00:01:59.359000,INTERMEDIATE,16.0,True,0 days 02:42:10.986000,27.3,2,28.7,0 days 00:00:31.469000,0 days 00:00:46.565000,0 days 00:00:41.325000,1,119.359,9730.986,7.382999999999811,True,False,False,16.0,0.0,0.0,31.469,46.565,41.325,0,0,0,0.0,119.62359999999998,0.34131920543675737,-0.7752273994116475,0,0,119.357,118.983,-0.3739999999999952,0.028999999999996362,0.001999999999995339,0.009666666666665455,0.0,0.08400000000000318,0.09740739191663125,0.009666666666665455,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,17,0 days 00:01:58.983000,INTERMEDIATE,17.0,True,0 days 02:44:09.969000,27.3,2,28.7,0 days 00:00:31.421000,0 days 00:00:46.434000,0 days 00:00:41.128000,1,118.983,9849.969,8.544000000001688,True,False,False,17.0,0.0,0.0,31.421,46.434,41.128,0,0,0,0.0,119.46,0.15486445686460928,-3.080112826773469,1,0,119.359,119.115,-0.24399999999999977,0.0309999999999917,-0.37599999999999056,-0.09800000000000371,0.0,-0.1460000000000008,0.10015138541228545,-0.09800000000000371,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,18,0 days 00:01:59.115000,INTERMEDIATE,18.0,True,0 days 02:46:09.084000,27.3,2,28.6,0 days 00:00:31.485000,0 days 00:00:46.632000,0 days 00:00:40.998000,1,119.115,9969.084,9.489999999999782,True,False,False,18.0,0.0,0.0,31.485,46.632,40.998,0,0,0,0.0,119.39099999999999,0.26562755881113936,-1.0390488141941314,0,1,118.983,119.176,0.19299999999999784,0.0,0.1319999999999908,-0.20666666666666345,0.0,-0.13000000000000256,0.0943520005087337,-0.20666666666666345,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,19,0 days 00:01:59.176000,INTERMEDIATE,19.0,True,0 days 02:48:08.260000,27.3,2,28.1,0 days 00:00:31.574000,0 days 00:00:46.489000,0 days 00:00:41.113000,1,119.176,10088.26,10.182999999999083,True,False,False,19.0,0.0,0.0,31.574,46.489,41.113,0,0,0,0.0,119.28339999999999,0.24076710738794826,-0.4460742215377886,0,0,119.115,119.107,-0.007999999999995566,0.1319999999999908,0.06100000000000705,-0.08066666666666815,0.0,0.11500000000000199,0.11047488402347523,-0.08066666666666815,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,20,0 days 00:01:59.107000,INTERMEDIATE,20.0,True,0 days 02:50:07.367000,27.3,2,27.7,0 days 00:00:31.552000,0 days 00:00:46.390000,0 days 00:00:41.165000,1,119.107,10207.367,11.078999999999724,True,False,False,20.0,0.0,0.0,31.552,46.39,41.165,0,0,0,0.0,119.19800000000001,0.16186414056225856,-0.5621998775263408,0,0,119.176,119.446,0.269999999999996,0.19299999999999784,-0.06900000000000261,-0.06099999999999758,0.0,0.1670000000000016,0.1251930509253625,-0.06099999999999758,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,21,0 days 00:01:59.446000,INTERMEDIATE,21.0,True,0 days 02:52:06.813000,27.2,2,27.6,0 days 00:00:31.697000,0 days 00:00:46.357000,0 days 00:00:41.392000,12,119.446,10326.813,0.0,True,False,False,21.0,0.0,0.0,31.697,46.357,41.392,0,0,1,0.0,119.148,0.1372042273399696,2.1719447408978634,0,0,119.107,118.443,-0.6640000000000015,0.12399999999999523,0.33899999999999864,0.041333333333331744,0.0,0.39400000000000546,0.1455730057393904,0.041333333333331744,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,24,0 days 00:01:58.443000,INTERMEDIATE,24.0,True,0 days 02:58:48.157000,27.2,2,27.7,0 days 00:00:31.374000,0 days 00:00:45.788000,0 days 00:00:41.281000,1,118.443,10728.157,14.351000000000568,True,False,False,24.0,0.0,0.0,31.374,45.788,41.281,0,0,0,0.0,119.1654,0.17180599523869655,-4.2047426749942565,1,0,119.446,118.576,-0.8700000000000045,0.46299999999999386,-1.0030000000000001,0.11033333333333435,0.0,0.16799999999999926,0.2250366636795021,0.11033333333333435,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,25,0 days 00:01:58.576000,INTERMEDIATE,25.0,True,0 days 03:00:46.733000,27.2,2,27.6,0 days 00:00:31.612000,0 days 00:00:45.949000,0 days 00:00:41.015000,12,118.576,10846.733,14.967000000000553,True,False,False,25.0,0.0,0.0,31.612,45.949,41.015,0,0,1,0.0,119.0574,0.37025032072903935,-1.3002014395345014,0,1,118.443,116.259,-2.1839999999999975,0.0,0.13299999999999557,-0.2443333333333347,0.0,-0.14999999999999858,0.18675840007882116,-0.2443333333333347,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,31,0 days 00:01:56.259000,INTERMEDIATE,31.0,True,0 days 03:14:05.521000,27.1,2,27.7,0 days 00:00:31.171000,0 days 00:00:44.847000,0 days 00:00:40.241000,1,116.259,11645.521,17.075999999999112,True,False,False,31.0,0.0,0.0,31.171,44.847,40.241,0,0,0,0.0,118.94959999999999,0.423870617051893,-6.347691705345522,1,0,118.576,117.226,-1.3499999999999943,0.13299999999999557,-2.316999999999993,-0.17700000000000196,0.0,-0.7740000000000009,0.19413062612581378,-0.17700000000000196,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,32,0 days 00:01:57.226000,INTERMEDIATE,32.0,True,0 days 03:16:02.747000,27.0,2,27.7,0 days 00:00:31.402000,0 days 00:00:45.231000,0 days 00:00:40.593000,1,117.226,11762.747,18.38800000000083,True,False,False,32.0,0.0,0.0,31.402,45.231,40.593,0,0,0,0.0,118.3662,1.2454877357886425,-0.9154646547186054,0,1,116.259,116.811,0.5520000000000067,0.0,0.9669999999999987,-1.0623333333333325,0.0,0.35200000000000387,0.45423562167668174,-1.0623333333333325,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,33,0 days 00:01:56.811000,INTERMEDIATE,33.0,True,0 days 03:17:59.558000,27.1,2,27.7,0 days 00:00:31.394000,0 days 00:00:44.772000,0 days 00:00:40.645000,12,116.811,11879.558,20.35699999999997,True,False,False,33.0,0.0,0.0,31.394,44.772,40.645,0,0,1,0.0,117.99000000000001,1.2498597921366617,-0.9433058071133537,0,0,117.226,116.709,-0.5169999999999959,0.9669999999999987,-0.41499999999999204,-0.40566666666666623,0.0,0.40400000000000347,0.48190247976120854,-0.40566666666666623,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,40,0 days 00:01:56.709000,MEDIUM,6.0,True,0 days 03:35:24.747000,27.1,2,28.8,0 days 00:00:31.253000,0 days 00:00:44.052000,0 days 00:00:41.404000,1,116.709,12924.747,2.8150000000005093,False,True,False,6.0,0.0,0.0,31.253,44.052,41.404,0,0,0,0.0,117.46300000000001,1.01612720660352,-0.742033079224702,0,0,116.811,113.302,-3.5090000000000003,0.5520000000000067,-0.10200000000000387,-0.5883333333333288,0.0,1.1630000000000038,0.48397313975054607,-0.5883333333333288,0,0,2022,Singapore Grand Prix,0.0,19,0.0
LEC,41,0 days 00:01:53.302000,MEDIUM,7.0,True,0 days 03:37:18.049000,27.0,2,29.2,0 days 00:00:30.143000,0 days 00:00:43.182000,0 days 00:00:39.977000,1,113.302,13038.049,4.492999999998574,False,True,False,7.0,0.0,0.0,30.143,43.182,39.977,0,0,0,0.0,117.1162,0.8855538944637166,-4.307134804381211,1,0,116.709,112.533,-4.176000000000002,0.45000000000000284,-3.4069999999999965,0.15000000000000094,0.0,-0.6160000000000068,0.7182026176504809,0.15000000000000094,0,0,2022,Singapore Grand Prix,0.0,19,0.0
