Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
TSU,3,0 days 00:01:49.028000,WET,3.0,True,0 days 02:10:55.678000,21.3,11,28.8,0 days 00:00:29.645000,0 days 00:00:50.620000,0 days 00:00:28.763000,1,109.028,7855.678,1.0540000000000873,False,False,False,False,False,True,3.0,0.0,0.0,29.645,50.62,28.763,0,0,0,0.0,78.3844,0.36377919127158176,84.23681380148768,0,0,109.028,105.664,-3.3640000000000043,30.932000000000002,0.0,0.29999999999999716,0.0,7.892000000000003,0.10991906113136592,0.0,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,4,0 days 00:01:45.664000,WET,4.0,True,0 days 02:12:41.342000,21.5,11,28.5,0 days 00:00:28.226000,0 days 00:00:48.968000,0 days 00:00:28.470000,1,105.664,7961.342,0.8230000000003201,False,False,False,False,False,True,4.0,0.0,0.0,28.226,48.968,28.47,0,0,0,0.0,,,0.0,0,0,109.028,103.941,-5.087000000000003,0.0,-3.3640000000000043,0.0,0.0,0.0,0.0,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,5,0 days 00:01:43.941000,WET,5.0,True,0 days 02:14:25.283000,21.6,11,28.5,0 days 00:00:27.621000,0 days 00:00:48.318000,0 days 00:00:28.002000,1,103.941,8065.283,0.6509999999998399,False,False,False,False,False,True,5.0,0.0,0.0,27.621,48.318,28.002,0,0,0,0.0,,,0.0,0,0,105.664,101.028,-4.635999999999996,0.0,-1.722999999999999,-1.6820000000000022,0.0,-0.46799999999999997,0.0,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,8,0 days 00:01:41.028000,INTERMEDIATE,2.0,True,0 days 02:19:50.254000,21.6,18,28.1,0 days 00:00:27.769000,0 days 00:00:46.243000,0 days 00:00:27.016000,1,101.028,8390.254,6.566999999999098,False,True,False,False,False,False,2.0,0.0,0.0,27.769,46.243,27.016,0,0,0,0.0,106.21100000000001,2.587237716175304,-2.003294852883484,1,0,103.941,98.476,-5.465000000000003,0.0,-2.9129999999999967,-1.6956666666666678,0.0,-0.9860000000000007,4.697380262798973,-2.5435000000000016,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,9,0 days 00:01:38.476000,INTERMEDIATE,3.0,True,0 days 02:21:28.730000,21.7,18,28.2,0 days 00:00:26.291000,0 days 00:00:45.762000,0 days 00:00:26.423000,1,98.476,8488.73,6.288000000000466,False,True,False,False,False,False,3.0,0.0,0.0,26.291,45.762,26.423,0,0,0,0.0,104.91525,3.3434121667342556,-1.925951596416444,1,1,101.028,97.102,-3.926000000000002,0.0,-2.5520000000000067,-2.6666666666666665,0.0,-0.593,4.207648709988356,-2.6666666666666665,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,10,0 days 00:01:37.102000,INTERMEDIATE,4.0,True,0 days 02:23:05.832000,21.9,18,27.9,0 days 00:00:25.986000,0 days 00:00:44.857000,0 days 00:00:26.259000,12,97.102,8585.832,5.545000000000073,False,True,False,False,False,False,4.0,0.0,0.0,25.986,44.857,26.259,0,0,1,0.0,103.62740000000001,4.08369829933603,-1.5979143221870657,1,1,98.476,97.693,-0.7830000000000013,0.0,-1.3739999999999952,-2.396000000000001,0.0,-0.16399999999999793,3.7747095252482685,-2.396000000000001,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,11,0 days 00:01:37.693000,INTERMEDIATE,5.0,True,0 days 02:24:43.525000,21.9,18,27.3,0 days 00:00:25.887000,0 days 00:00:44.824000,0 days 00:00:26.982000,21,97.693,8683.525,3.980999999999767,False,True,False,False,False,False,5.0,0.0,0.0,25.887,44.824,26.982,0,0,1,0.0,101.2422,3.5942605915542534,-0.9874631818126551,0,1,97.102,98.308,1.206000000000003,0.0,0.590999999999994,-2.279666666666666,0.0,0.722999999999999,0.3847274359855305,-2.279666666666666,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,12,0 days 00:01:38.308000,INTERMEDIATE,6.0,True,0 days 02:26:21.833000,22.0,18,27.1,0 days 00:00:25.731000,0 days 00:00:45.356000,0 days 00:00:27.221000,1,98.308,8781.833,1.0599999999994907,False,True,False,False,False,False,6.0,0.0,0.0,25.731,45.356,27.221,0,0,0,0.0,99.648,2.828956256289572,-0.4736729304388462,0,0,97.693,97.371,-0.32200000000000273,0.590999999999994,0.6150000000000091,-1.1116666666666692,0.0,0.9619999999999997,0.6421964652658871,-1.1116666666666692,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,13,0 days 00:01:37.371000,INTERMEDIATE,7.0,True,0 days 02:27:59.204000,21.9,18,27.0,0 days 00:00:25.993000,0 days 00:00:44.980000,0 days 00:00:26.398000,1,97.371,8879.204,0.6280000000006112,False,True,False,False,False,False,7.0,0.0,0.0,25.993,44.98,26.398,0,0,0,0.0,98.5214,1.5026299611014986,-0.7655910169372021,0,0,98.308,96.324,-1.9840000000000089,1.206000000000003,-0.9370000000000118,-0.055999999999997385,0.0,0.13899999999999935,0.8363972142469148,-0.055999999999997385,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,14,0 days 00:01:36.324000,INTERMEDIATE,8.0,True,0 days 02:29:35.528000,21.9,18,27.2,0 days 00:00:25.437000,0 days 00:00:44.606000,0 days 00:00:26.281000,1,96.324,8975.528,0.5210000000006403,False,True,False,False,False,False,8.0,0.0,0.0,25.437,44.606,26.281,0,0,0,0.0,97.79,0.5910232651934155,-2.4804438104822353,1,0,97.371,96.277,-1.093999999999994,0.26899999999999125,-1.046999999999997,0.08966666666666374,0.0,-0.11700000000000088,0.6360702005282115,0.08966666666666374,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,15,0 days 00:01:36.277000,INTERMEDIATE,9.0,True,0 days 02:31:11.805000,21.9,18,27.0,0 days 00:00:25.464000,0 days 00:00:44.706000,0 days 00:00:26.107000,1,96.277,9071.805,0.3899999999994179,False,True,False,False,False,False,9.0,0.0,0.0,25.464,44.706,26.107,0,0,0,0.0,97.3596,0.733071142522947,-1.4768007321555576,0,1,96.324,95.619,-0.7049999999999983,0.0,-0.046999999999997044,-0.45633333333333326,0.0,-0.1739999999999995,0.5079146581858014,-0.45633333333333326,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,16,0 days 00:01:35.619000,INTERMEDIATE,10.0,True,0 days 02:32:47.424000,22.1,18,26.9,0 days 00:00:25.305000,0 days 00:00:43.974000,0 days 00:00:26.340000,1,95.619,9167.424,0.407999999999447,False,True,False,False,False,False,10.0,0.0,0.0,25.305,43.974,26.34,0,0,0,0.0,97.1946,0.8830505648035721,-1.784269285134849,1,0,96.277,95.165,-1.1119999999999948,0.0,-0.6580000000000013,-0.6770000000000019,0.0,0.23300000000000054,0.5102551322622828,-0.6770000000000019,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,17,0 days 00:01:35.165000,INTERMEDIATE,11.0,True,0 days 02:34:22.589000,22.0,17,26.8,0 days 00:00:25.606000,0 days 00:00:43.572000,0 days 00:00:25.987000,12,95.165,9262.589,0.4899999999997817,False,True,False,False,False,False,11.0,0.0,0.0,25.606,43.572,25.987,0,0,1,0.0,96.7798,1.0598267311216156,-1.5236452833106444,1,1,95.619,95.461,-0.15800000000000125,0.0,-0.4539999999999935,-0.5839999999999984,0.0,-0.120000000000001,0.45427117452024174,-0.5839999999999984,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,18,0 days 00:01:35.461000,INTERMEDIATE,12.0,True,0 days 02:35:58.050000,22.1,16,27.1,0 days 00:00:25.420000,0 days 00:00:43.988000,0 days 00:00:26.053000,1,95.461,9358.05,0.2360000000007858,False,True,False,False,False,False,12.0,0.0,0.0,25.42,43.988,26.053,0,0,0,0.0,96.1512,0.8350785591786916,-0.8265090660198763,0,1,95.165,96.136,0.9709999999999894,0.0,0.29599999999999227,-0.3863333333333306,0.0,0.0660000000000025,0.1814323565409435,-0.3863333333333306,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,19,0 days 00:01:36.136000,INTERMEDIATE,13.0,True,0 days 02:37:34.186000,22.0,15,27.1,0 days 00:00:24.429000,0 days 00:00:43.347000,0 days 00:00:28.360000,1,96.136,9454.186,23.83600000000115,False,True,False,False,False,False,13.0,0.0,0.0,24.429,43.347,28.36,0,0,0,0.0,95.7692,0.5119249945060242,0.7165112153860292,0,0,95.461,91.656,-3.8049999999999926,0.29599999999999227,0.6749999999999972,-0.27200000000000085,0.0,2.373000000000001,0.16919012973575082,-0.27200000000000085,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,20,0 days 00:01:31.656000,INTERMEDIATE,14.0,True,0 days 02:39:05.842000,22.1,15,27.6,0 days 00:00:24.082000,0 days 00:00:42.663000,0 days 00:00:24.911000,12,91.656,9545.842,22.68000000000029,False,True,False,False,False,False,14.0,0.0,0.0,24.082,42.663,24.911,0,0,1,0.0,95.7316,0.46581627279432286,-8.74937231271768,1,0,96.136,85.758,-10.378,0.9709999999999894,-4.47999999999999,0.17233333333333198,0.0,-1.075999999999997,1.0727853000484302,0.17233333333333198,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,23,0 days 00:01:25.758000,HARD,,True,0 days 02:43:55.198000,22.2,15,27.6,0 days 00:00:23.007000,0 days 00:00:39.657000,0 days 00:00:23.094000,1,85.758,9835.198,3.618000000000393,True,False,False,False,False,False,0.0,0.0,0.0,23.007,39.657,23.094,0,0,0,0.0,94.8074,1.7965428745231913,-5.0371188621934495,1,1,91.656,83.821,-7.835000000000008,0.0,-5.89800000000001,-1.1696666666666669,0.0,-1.8170000000000002,1.267500966469059,-1.1696666666666669,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,24,0 days 00:01:23.821000,HARD,,True,0 days 02:45:19.019000,22.2,15,27.8,0 days 00:00:22.231000,0 days 00:00:39.232000,0 days 00:00:22.358000,1,83.821,9919.019,8.297999999998865,True,False,False,False,False,False,0.0,0.0,0.0,22.231,39.232,22.358,0,0,0,0.0,92.8352,4.321323489395373,-2.08598130228414,1,1,85.758,84.813,-0.9449999999999932,0.0,-1.9369999999999976,-3.234333333333334,0.0,-0.7360000000000007,1.5845547324090765,-3.234333333333334,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,31,0 days 00:01:24.813000,MEDIUM,2.0,True,0 days 03:17:31.300000,21.9,15,28.0,0 days 00:00:22.800000,0 days 00:00:38.842000,0 days 00:00:23.171000,1,84.813,11851.3,9.81000000000131,False,False,True,False,False,False,2.0,0.0,0.0,22.8,38.842,23.171,0,0,0,0.0,90.5664,5.585380765892363,-1.030081965966163,0,1,83.821,96.725,12.903999999999996,0.0,0.9920000000000044,-4.1049999999999995,0.0,0.8129999999999988,1.6088214630592175,-4.1049999999999995,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,32,0 days 00:01:36.725000,MEDIUM,3.0,True,0 days 03:19:08.025000,21.9,15,28.3,0 days 00:00:22.352000,0 days 00:00:50.609000,0 days 00:00:23.764000,1,96.725,11948.025,3.149999999999636,False,False,True,False,False,False,3.0,0.0,0.0,22.352,50.609,23.764,0,0,0,0.0,88.43679999999999,5.273860891225755,1.5715621194691112,0,0,84.813,84.294,-0.5190000000000055,0.9920000000000044,11.911999999999992,-2.281000000000001,0.0,1.4059999999999988,1.6773348800999754,-2.281000000000001,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,33,0 days 00:01:24.294000,MEDIUM,4.0,True,0 days 03:20:32.319000,21.9,15,28.5,0 days 00:00:22.275000,0 days 00:00:38.987000,0 days 00:00:23.032000,1,84.294,12032.319,1.1859999999996944,False,False,True,False,False,False,4.0,0.0,0.0,22.275,38.987,23.032,0,0,0,0.0,88.55460000000001,5.490938653818716,-0.7759329084904169,0,0,96.725,82.574,-14.150999999999996,12.903999999999996,-12.430999999999997,3.6556666666666664,0.0,0.6739999999999995,1.3454688773806687,3.6556666666666664,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,34,0 days 00:01:22.574000,MEDIUM,5.0,True,0 days 03:21:54.893000,22.0,15,28.8,0 days 00:00:22.249000,0 days 00:00:38.216000,0 days 00:00:22.109000,1,82.574,12114.893,1.0090000000000146,False,False,True,False,False,False,5.0,0.0,0.0,22.249,38.216,22.109,0,0,0,0.0,87.0822,5.438194801586334,-0.8289883250752528,0,0,84.294,82.406,-1.887999999999991,0.472999999999999,-1.7199999999999989,0.15766666666666632,0.0,-0.9229999999999983,1.3145480211844673,0.15766666666666632,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,35,0 days 00:01:22.406000,MEDIUM,6.0,True,0 days 03:23:17.299000,22.1,15,28.8,0 days 00:00:21.894000,0 days 00:00:38.380000,0 days 00:00:22.132000,1,82.406,12197.299,0.6559999999990396,False,False,True,False,False,False,6.0,0.0,0.0,21.894,38.38,22.132,0,0,0,0.0,86.44539999999999,5.806002092662448,-0.6957283059034597,0,0,82.574,82.353,-0.22100000000000364,0.0,-0.16799999999999216,-0.7463333333333347,0.0,0.022999999999999687,1.0223936130473419,-0.7463333333333347,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,36,0 days 00:01:22.353000,MEDIUM,7.0,True,0 days 03:24:39.652000,22.3,15,28.9,0 days 00:00:21.733000,0 days 00:00:38.561000,0 days 00:00:22.059000,1,82.353,12279.652,0.46199999999953434,False,False,True,False,False,False,7.0,0.0,0.0,21.733,38.561,22.059,0,0,0,0.0,86.1624,5.997238389458997,-0.6351923589856917,0,0,82.406,81.75,-0.6560000000000059,0.0,-0.05300000000001148,-4.772999999999996,0.0,-0.05000000000000071,0.8874301662666182,-4.772999999999996,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,37,0 days 00:01:21.750000,MEDIUM,8.0,True,0 days 03:26:01.402000,22.3,15,29.1,0 days 00:00:21.790000,0 days 00:00:37.978000,0 days 00:00:21.982000,1,81.75,12361.402,0.581000000000131,False,False,True,False,False,False,8.0,0.0,0.0,21.79,37.978,21.982,0,0,0,0.0,85.6704,6.2319299017239285,-0.6290828141240015,0,0,82.353,81.689,-0.6640000000000015,0.0,-0.6029999999999944,-0.6470000000000008,0.0,-0.07700000000000173,0.8704438522960558,-0.6470000000000008,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,38,0 days 00:01:21.689000,MEDIUM,9.0,True,0 days 03:27:23.091000,22.3,15,29.1,0 days 00:00:21.468000,0 days 00:00:38.042000,0 days 00:00:22.179000,1,81.689,12443.091,0.46299999999973807,False,False,True,False,False,False,9.0,0.0,0.0,21.468,38.042,22.179,0,0,0,0.0,82.6754,0.9569523499115214,-1.030772326429006,0,0,81.75,80.553,-1.1970000000000027,0.0,-0.06100000000000705,-0.274666666666666,0.0,0.19699999999999918,0.5679439232882051,-0.274666666666666,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,39,0 days 00:01:20.553000,MEDIUM,10.0,True,0 days 03:28:43.644000,22.3,15,28.8,0 days 00:00:21.475000,0 days 00:00:37.620000,0 days 00:00:21.458000,1,80.553,12523.644,0.5259999999998399,False,False,True,False,False,False,10.0,0.0,0.0,21.475,37.62,21.458,0,0,0,0.0,82.1544,0.4058771981785318,-3.945528369631634,1,0,81.689,80.323,-1.3659999999999997,0.0,-1.1359999999999957,-0.23900000000000432,0.0,-0.5240000000000009,0.4364389991739952,-0.23900000000000432,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,40,0 days 00:01:20.323000,MEDIUM,11.0,True,0 days 03:30:03.967000,22.3,15,28.7,0 days 00:00:21.305000,0 days 00:00:37.523000,0 days 00:00:21.495000,1,80.323,12603.967,0.7150000000001455,False,False,True,False,False,False,11.0,0.0,0.0,21.305,37.523,21.495,0,0,0,0.0,81.75019999999999,0.7467387093229527,-1.911244163696833,1,1,80.553,79.915,-0.637999999999991,0.0,-0.23000000000000398,-0.5999999999999991,0.0,0.037000000000002586,0.26701629163779417,-0.5999999999999991,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,41,0 days 00:01:19.915000,MEDIUM,12.0,True,0 days 03:31:23.882000,22.4,15,28.9,0 days 00:00:21.179000,0 days 00:00:37.511000,0 days 00:00:21.225000,1,79.915,12683.882,0.4860000000007858,False,False,True,False,False,False,12.0,0.0,0.0,21.179,37.511,21.225,0,0,0,0.0,81.3336,0.8616152273499826,-1.6464425824542346,1,1,80.323,79.859,-0.46399999999999864,0.0,-0.40799999999998704,-0.4756666666666689,0.0,-0.232999999999997,0.26851685235753775,-0.4756666666666689,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,42,0 days 00:01:19.859000,MEDIUM,13.0,True,0 days 03:32:43.741000,22.5,15,29.4,0 days 00:00:21.360000,0 days 00:00:37.355000,0 days 00:00:21.144000,1,79.859,12763.741,1.3389999999999418,False,False,True,False,False,False,13.0,0.0,0.0,21.36,37.355,21.144,0,0,0,0.0,80.846,0.8297596037416006,-1.1895011465361423,0,1,79.915,79.598,-0.3170000000000073,0.0,-0.056000000000011596,-0.5913333333333289,0.0,-0.08100000000000307,0.27521446182931514,-0.5913333333333289,0,0,2022,Monaco Grand Prix,0.0,19,0.0
TSU,43,0 days 00:01:19.598000,MEDIUM,14.0,True,0 days 03:34:03.339000,22.6,15,29.4,0 days 00:00:21.253000,0 days 00:00:37.159000,0 days 00:00:21.186000,1,79.598,12843.339,0.4220000000004802,False,False,True,False,False,False,14.0,0.0,0.0,21.253,37.159,21.186,0,0,0,0.0,80.4678,0.7409083614060961,-1.1739643460755271,0,0,79.859,79.88,0.021000000000000796,0.0,-0.2609999999999957,-0.2313333333333342,0.0,0.04200000000000159,0.27506399255445907,-0.2313333333333342,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,44,0 days 00:01:19.880000,MEDIUM,15.0,True,0 days 03:35:23.219000,22.4,15,29.5,0 days 00:00:20.884000,0 days 00:00:37.777000,0 days 00:00:21.219000,1,79.88,12923.219,0.3260000000009313,False,False,True,False,False,False,15.0,0.0,0.0,20.884,37.777,21.219,0,0,0,0.0,80.0496,0.3829318477242745,-0.442898654180681,0,0,79.598,79.324,-0.2740000000000009,0.0,0.2819999999999965,-0.24166666666666478,0.0,0.07500000000000284,0.23629578921343444,-0.24166666666666478,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,45,0 days 00:01:19.324000,MEDIUM,16.0,True,0 days 03:36:42.543000,22.3,15,28.7,0 days 00:00:21.040000,0 days 00:00:37.080000,0 days 00:00:21.204000,1,79.324,13002.543,0.8930000000000291,False,False,True,False,False,False,16.0,0.0,0.0,21.04,37.08,21.204,0,0,0,0.0,79.91499999999999,0.26043905237415216,-2.2692449331713553,1,0,79.88,79.599,-0.2809999999999917,0.2819999999999965,-0.5559999999999974,-0.011666666666670267,0.0,0.060000000000002274,0.1269724379540677,-0.011666666666670267,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,46,0 days 00:01:19.599000,MEDIUM,17.0,True,0 days 03:38:02.142000,22.4,15,29.0,0 days 00:00:21.228000,0 days 00:00:37.195000,0 days 00:00:21.176000,1,79.599,13082.142,0.613999999999578,False,False,True,False,False,False,17.0,0.0,0.0,21.228,37.195,21.176,0,0,0,0.0,79.71520000000001,0.2522552278974072,-0.46064456609503895,0,1,79.324,79.916,0.5919999999999987,0.0,0.2750000000000057,-0.1783333333333322,0.0,-0.010000000000001563,0.130465704305766,-0.1783333333333322,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,47,0 days 00:01:19.916000,MEDIUM,18.0,True,0 days 03:39:22.058000,22.5,15,29.0,0 days 00:00:21.004000,0 days 00:00:37.339000,0 days 00:00:21.573000,1,79.916,13162.058,0.3889999999992142,False,False,True,False,False,False,18.0,0.0,0.0,21.004,37.339,21.573,0,0,0,0.0,79.652,0.22811291064203443,1.1573216055897735,0,0,79.599,79.76,0.16100000000000136,0.2750000000000057,0.31699999999999307,0.00033333333333492493,0.0,0.397000000000002,0.06358223022197179,0.00033333333333492493,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,48,0 days 00:01:19.760000,MEDIUM,19.0,True,0 days 03:40:41.818000,22.6,15,29.7,0 days 00:00:21.100000,0 days 00:00:37.302000,0 days 00:00:21.358000,1,79.76,13241.818,0.261000000000422,False,False,True,False,False,False,19.0,0.0,0.0,21.1,37.302,21.358,0,0,0,0.0,79.6634,0.24204297139470857,0.39910268595438825,0,0,79.916,82.476,2.5600000000000023,0.5919999999999987,-0.1559999999999917,0.012000000000000455,0.0,0.18200000000000216,0.16207930157796124,0.012000000000000455,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,49,0 days 00:01:22.476000,MEDIUM,20.0,True,0 days 03:42:04.294000,22.5,15,29.8,0 days 00:00:20.896000,0 days 00:00:39.852000,0 days 00:00:21.728000,1,82.476,13324.294,0.5679999999993015,False,False,True,False,False,False,20.0,0.0,0.0,20.896,39.852,21.728,0,0,0,0.0,79.69579999999999,0.24194255516873273,11.491157469429359,0,0,79.76,79.084,-0.6760000000000019,0.43600000000000705,2.715999999999994,0.14533333333333567,0.0,0.5520000000000032,0.15885118822344305,0.14533333333333567,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,50,0 days 00:01:19.084000,MEDIUM,21.0,True,0 days 03:43:23.378000,22.6,15,29.5,0 days 00:00:20.978000,0 days 00:00:36.958000,0 days 00:00:21.148000,1,79.084,13403.378,0.3539999999993597,False,False,True,False,False,False,21.0,0.0,0.0,20.978,36.958,21.148,0,0,0,0.0,80.215,1.2827591356141232,-0.8816931944581567,0,0,82.476,78.406,-4.069999999999993,3.152000000000001,-3.391999999999996,0.9589999999999984,0.0,-0.21000000000000085,0.2346192660460775,0.9589999999999984,0,1,2022,Monaco Grand Prix,0.0,19,0.0
TSU,51,0 days 00:01:18.406000,MEDIUM,22.0,True,0 days 03:44:41.784000,22.6,15,29.2,0 days 00:00:20.808000,0 days 00:00:36.721000,0 days 00:00:20.877000,1,78.406,13481.784,0.7270000000007713,False,False,True,False,False,False,22.0,0.0,0.0,20.808,36.721,20.877,0,0,0,0.0,80.167,1.328123111763927,-1.3259312968819206,0,0,79.084,78.915,-0.16899999999999693,0.0,-0.6779999999999973,-0.2773333333333312,0.0,-0.2710000000000008,0.30563573089545765,-0.2773333333333312,0,1,2022,Monaco Grand Prix,0.0,19,0.0
